273,R,disney,156840,91,0.93,0.466,0.8,0.724,0.498,0.374,0.556,0.512,False,95.0
274,f,comedy,161153,57,0.13,0.982,0.797,0.008,0.058,0.102,0.243,0.849,False,95.0
275,f,dancehall,222853,17,0.647,0.411,0.586,0.926,0.496,0.038,0.855,0.713,False,85.0
276,k,british,105365,27,0.575,0.462,0.945,0.177,0.233,0.952,0.833,0.903,False,81.0
277,r,death-metal,124966,73,0.904,0.496,0.61,0.59,0.78,0.309,0.132,0.64,True,98.0
278,B,minimal-techno,39145,52,0.742,0.03,0.95,0.426,0.161,0.095,0.645,0.689,False,77.0
279,D,country,286167,66,0.045,0.966,0.358,0.803,0.837,0.233,0.906,0.22,True,130.0
280,i,dance,108770,24,0.883,0.298,0.316,0.714,0.044,0.47,0.136,0.287,False,113.0
281,F,idm,147745,55,0.774,0.248,0.621,0.841,0.551,0.258,0.8,0.626,False,124.0
282,Y,indie-pop,155252,3,0.338,0.386,0.903,0.072,0.954,0.312,0.099,0.742,False,104.0
283,O,tango,293684,94,0.024,0.294,0.367,0.825,0.14,0.316,0.607,0.228,False,125.0
284,W,disney,103005,88,0.038,0.795,0.234,0.373,0.841,0.548,0.384,0.563,True,116.0
285,r,classical,316515,41,0.26,0.838,0.436,0.845,0.353,0.276,0.589,0.328,False,128.0
286,K,emo,121459,71,0.196,0.081,0.558,0.386,0.728,0.632,0.784,0.089,False,125.0
287,j,kids,118165,57,0.24,0.391,0.207,0.932,0.236,0.159,0.375,0.104,False,111.0
288,P,anime,119849,53,0.802,0.281,0.36,0.612,0.5,0.706,0.443,0.57,True,89.0
289,C,classical,87033,70,0.329,0.923,0.387,0.431,0.955,0.048,0.836,0.157,True,115.0
290,K,minimal-techno,293403,85,0.538,0.321,0.862,0.095,0.648,0.076,0.061,0.979,False,124.0
291,y,trip-hop,305024,83,0.373,0.728,0.371,0.919,0.877,0.422,0.391,0.106,False,74.0
292,n,death-metal,131947,20,0.924,0.021,0.444,0.836,0.863,0.426,0.795,0.426,True,98.0
293,X,j-idol,75508,90,0.42,0.197,0.078,0.804,0.0,0.487,0.226,0.211,False,119.0
294,o,power-pop,193873,3,0.067,0.034,0.05,0.007,0.384,0.873,0.437,0.512,False,129.0
295,R,minimal-techno,92551,24,0.514,0.163,0.4,0.834,0.621,0.692,0.767,0.212,False,138.0
296,o,turkish,276480,41,0.413,0.358,0.716,0.972,0.88,0.286,0.826,0.279,False,82.0
297,F,rockabilly,179516,17,0.064,0.851,0.057,0.341,0.958,0.199,0.841,0.17,False,116.0
298,d,soul,322784,79,0.429,0.497,0.191,0.993,0.562,0.83,0.73,0.634,False,125.0
299,S,new-age,240774,45,0.65,0.199,0.418,0.414,0.856,0.744,0.872,0.697,False,116.0
300,A,tango,219706,30,0.228,0.783,0.445,0.59,0.353,0.871,0.723,0.198,True,76.0
301,K,emo,63667,42,0.942,0.959,0.275,0.013,0.394,0.211,0.861,0.161,False,111.0
302,u,j-pop,300903,81,0.498,0.329,0.425,0.912,0.32,0.831,0.118,0.582,True,139.0
303,z,sad,273311,16,0.131,0.059,0.325,0.999,0.427,0.255,0.933,0.373,False,116.0
304,Q,breakbeat,270811,41,0.764,0.43,0.795,0.606,0.578,0.283,0.587,0.099,True,125.0
305,m,study,304530,3,0.635,0.522,0.578,0.179,0.407,0.199,1.0,0.847,False,98.0
306,H,hard-rock,142902,89,0.808,0.36,0.554,0.219,0.127,0.76,0.694,0.328,True,101.0
307,P,hardcore,138016,55,0.434,0.42,0.408,0.879,0.913,0.955,0.187,0.702,False,85.0
308,u,indie,227796,29,0.195,0.44,0.882,0.551,0.802,0.021,0.311,0.735,False,128.0
309,Y,k-pop,157868,34,0.953,0.524,0.396,0.226,0.339,0.527,0.005,0.907,False,96.0
310,X,minimal-techno,82060,74,0.713,0.145,0.434,0.627,0.966,0.518,0.677,0.452,False,125.0
311,K,french,125970,68,0.118,0.372,0.009,0.713,0.639,0.542,0.643,0.905,False,82.0
312,e,emo,76672,98,0.214,0.491,0.999,0.188,0.962,0.476,0.386,0.776,False,82.0
313,D,german,280136,69,0.679,0.534,0.092,0.657,0.24,0.068,0.942,0.155,True,122.0
314,I,comedy,321706,33,0.618,0.209,0.437,0.763,0.025,0.68,0.694,0.016,False,126.0
315,J,hardstyle,56167,79,0.115,0.249,0.973,0.697,0.774,0.65,0.293,0.696,True,124.0
316,v,house,181266,13,0.679,0.875,0.309,0.803,0.576,0.449,0.613,0.898,True,99.0
317,p,trance,228685,37,0.83,0.168,0.92,0.909,0.56,0.593,0.402,0.08,False,74.0
318,v,ska,72634,6,0.618,0.571,0.772,0.554,0.022,0.164,0.509,0.571,False,121.0
319,B,dub,180848,27,0.687,0.017,0.879,0.856,0.099,0.341,0.386,0.557,False,105.0
320,j,party,321508,90,0.011,0.397,0.123,0.332,0.011,0.935,0.5,0.498,False,132.0
321,L,brazil,241405,48,0.948,0.05,0.892,0.617,0.725,0.059,0.587,0.429,False,104.0
322,b,j-rock,96253,34,0.054,0.402,0.464,0.747,0.038,0.922,0.109,0.399,False,85.0
323,i,metalcore,100610,64,0.709,0.162,0.497,0.293,0.849,0.361,0.182,0.146,False,99.0
324,G,techno,263770,12,0.52,0.768,0.324,0.632,0.57,0.968,0.486,0.148,False,78.0
325,A,drum-and-bass,142983,64,0.055,0.281,0.729,0.305,0.51,0.325,0.189,0.085,False,123.0
326,K,r-n-b,164504,74,0.195,0.968,0.331,0.607,0.49,0.156,0.954,0.055,False,120.0
327,D,hip-hop,137892,42,0.938,0.703,0.948,0.803,0.82,0.125,0.126,0.963,False,77.0
328,y,groove,175503,40,0.012,0.135,0.147,0.248,0.342,0.53,0.791,0.508,False,131.0
329,V,forro,288256,38,0.884,0.653,0.396,0.37,0.689,0.419,0.612,0.88,False,94.0
330,r,indie,126197,31,0.223,0.28,0.304,0.037,0.946,0.776,0.959,0.437,False,76.0
331,y,dubstep,156980,37,0.949,0.803,0.321,0.031,0.055,0.115,0.301,0.992,False,120.0
332,R,ambient,141939,10,0.261,0.785,0.506,0.68,0.732,0.735,0.783,0.926,False,119.0
333,y,indie,83056,21,0.387,0.463,0.034,0.421,0.397,0.1,0.015,0.547,False,126.0
334,H,romance,315132,20,0.019,0.971,0.296,0.682,0.362,0.488,0.6,0.576,False,122.0
335,b,rock-n-roll,164777,53,0.799,0.627,0.577,0.708,0.691,0.612,0.814,0.905,True,123.0
336,r,breakbeat,177731,86,0.797,0.047,0.101,0.184,0.577,0.109,0.625,0.884,True,82.0
337,P,jazz,166379,81,0.575,0.415,0.172,0.806,0.725,0.125,0.796,0.474,False,71.0
338,W,edm,98467,53,0.655,0.356,0.556,0.729,0.663,0.743,0.658,0.174,False,138.0
339,m,pop-film,115115,61,0.316,0.118,0.909,0.269,0.678,0.441,0.952,0.489,True,101.0
340,H,world-music,290505,57,0.644,0.922,0.734,0.766,0.766,0.507,0.232,0.892,False,106.0
341,j,power-pop,106759,0,0.797,0.595,0.969,0.029,0.37,0.03,0.22,0.885,False,117.0
342,b,romance,237438,73,0.835,0.841,0.206,0.303,0.596,0.009,0.271,0.918,False,138.0
343,o,idm,289732,39,0.495,0.913,0.698,0.741,0.083,0.807,0.155,0.899,False,106.0
344,p,new-age,254537,80,0.082,0.22,0.761,0.876,0.405,0.405,0.766,0.725,True,122.0
345,w,happy,72416,22,0.526,0.174,0.577,0.501,0.245,0.444,0.46,0.669,False,127.0
346,z,pop,113102,14,0.973,0.251,0.978,0.476,0.618,0.927,0.202,0.569,False,74.0
347,H,club,166194,16,0.308,0.948,0.136,0.832,0.093,0.88,0.871,0.461,False,89.0
348,p,punk-rock,54518,26,0.976,0.876,0.803,0.399,0.652,0.617,0.06,0.152,True,85.0
349,h,guitar,196493,98,0.003,0.205,0.735,0.643,0.215,0.818,0.575,0.11,True,135.0
350,o,kids,285649,73,0.853,0.639,0.47,0.378,0.583,0.571,0.441,0.909,False,91.0
351,P,pop,148236,97,0.022,0.18,0.776,0.931,0.604,0.472,0.051,0.846,True,104.0
352,w,trip-hop,320127,95,0.06,0.337,0.717,0.799,0.069,0.973,0.112,0.03,True,114.0
353,C,reggaeton,262235,85,0.571,0.604,0.697,0.504,0.109,0.902,0.354,0.625,False,108.0
354,Y,show-tunes,103003,43,0.028,0.612,0.371,0.25,0.743,0.581,0.199,0.058,False,101.0
355,Y,rock-n-roll,266084,69,0.328,0.751,0.494,0.223,0.203,0.342,0.687,0.598,True,86.0
356,N,indie,111415,99,0.788,0.051,0.282,0.296,0.008,0.12,0.637,0.366,False,129.0
357,X,j-idol,168147,93,0.969,0.828,0.982,0.606,0.781,0.847,0.508,0.589,False,127.0
358,r,comedy,324910,31,0.312,0.647,0.111,0.775,0.938,0.01,0.265,0.335,False,95.0
359,a,german,307238,30,0.228,0.43,0.442,0.717,0.873,0.949,0.732,0.447,False,92.0
360,C,emo,274913,51,0.977,0.922,0.083,0.025,0.002,0.604,0.586,0.216,True,116.0
361,y,synth-pop,319168,18,0.338,0.427,0.856,0.151,0.107,0.584,0.111,0.462,False,72.0
362,m,funk,291649,76,0.194,0.057,0.337,0.585,0.931,0.802,0.894,0.381,True,75.0
363,X,chicago-house,248227,85,0.39,0.31,0.003,0.848,0.192,0.944,0.915,0.612,False,116.0
364,l,cantopop,185235,86,0.204,0.645,0.642,0.136,0.314,0.429,0.876,0.051,False,98.0
365,F,opera,168418,42,0.396,0.118,0.56,0.849,0.303,0.799,0.65,0.495,False,133.0
366,E,show-tunes,290979,1,0.315,0.683,0.517,0.876,0.254,0.985,0.234,0.37,False,133.0
367,x,indian,295505,93,0.356,0.777,0.251,0.665,0.164,0.008,0.323,0.98,False,110.0
368,H,idm,208247,76,0.026,0.268,0.79,0.451,0.705,0.224,0.967,0.248,False,127.0
369,h,honky-tonk,141277,72,0.438,0.796,0.542,0.077,0.039,0.372,0.141,0.45,False,87.0
370,P,emo,107549,48,0.331,0.386,0.984,0.43,0.833,0.438,0.56,0.306,False,74.0
371,k,heavy-metal,277340,42,0.465,0.639,0.15,0.618,0.758,0.853,0.304,0.241,False,75.0
372,l,deep-house,278007,20,0.764,0.283,0.131,0.699,0.227,0.634,0.521,0.346,False,105.0
373,p,chicago-house,322173,10,0.192,0.673,0.831,0.449,0.707,0.541,0.828,0.388,False,109.0
374,P,ambient,212311,46,0.445,0.232,0.944,0.104,0.229,0.037,0.442,0.829,False,134.0
375,d,singer-songwriter,223155,63,0.301,0.098,0.431,0.546,0.023,0.333,0.77,0.402,False,113.0
376,F,dubstep,52985,17,0.164,0.391,0.773,0.955,0.288,0.808,0.394,0.113,False,128.0
377,n,trance,52017,40,0.89,0.196,0.764,0.834,0.749,0.549,0.514,0.467,True,101.0
378,Q,synth-pop,235117,56,0.259,0.299,0.967,0.66,0.719,0.311,0.648,0.872,False,122.0
379,p,swedish,297080,28,0.971,0.0,0.077,0.415,0.604,0.111,0.886,0.754,False,122.0
380,H,alt-rock,105781,39,0.721,0.482,0.154,0.41,0.898,0.072,0.156,0.046,False,120.0
381,t,latino,44454,68,0.588,0.53,0.33,0.517,0.138,0.822,0.473,0.198,False,122.0
382,S,sleep,223628,24,0.74,0.031,0.857,0.685,0.363,0.818,0.3,0.933,True,100.0
383,g,punk-rock,42982,88,0.134,0.993,0.24,0.096,0.288,0.075,0.805,0.681,True,90.0
384,V,latin,197888,28,0.717,0.046,0.626,0.964,0.917,0.902,0.117,0.029,False,82.0
385,n,guitar,47943,81,0.039,0.404,0.805,0.012,0.136,0.654,0.799,0.912,False,104.0
386,y,reggae,301227,31,0.702,0.35,0.316,0.449,0.931,0.944,0.299,0.473,False,71.0
387,Z,reggaeton,185371,86,0.763,0.375,0.966,0.342,0.553,0.067,0.526,0.833,False,98.0
388,o,happy,233820,34,0.665,0.6,0.804,0.632,0.199,0.75,0.916,0.932,False,131.0
389,Y,house,313090,47,0.429,0.024,0.539,0.08,0.271,0.657,0.263,0.039,False,97.0
390,f,pagode,59163,40,0.235,0.823,0.819,0.629,0.081,0.688,0.617,0.189,True,133.0
391,g,j-idol,254083,79,0.353,0.305,0.159,0.853,0.553,0.168,0.621,0.256,False,131.0
392,u,samba,124315,2,0.722,0.267,0.535,0.063,0.679,0.527,0.431,0.648,True,78.0
393,f,acoustic,114580,81,0.219,0.751,0.506,0.729,0.728,0.176,0.856,0.118,False,126.0
394,y,disco,313065,39,0.046,0.058,0.547,0.21,0.886,0.553,0.214,0.113,False,82.0
395,M,detroit-techno,202046,26,0.816,0.804,0.485,0.002,0.681,0.879,0.413,0.368,False,107.0
396,h,mandopop,251055,3,0.588,0.737,0.431,0.72,0.674,0.13,0.814,0.39,False,76.0
397,F,goth,316723,66,0.62,0.62,0.798,0.49,0.881,0.875,0.873,0.296,False,119.0
398,P,disney,272606,15,0.433,0.471,0.45,0.179,0.909,0.78,0.289,0.181,True,140.0
399,w,acoustic,75165,59,0.94,0.61,0.683,0.89,0.955,0.06,0.226,0.287,True,103.0
400,h,hard-rock,308851,94,0.86,0.788,0.072,0.316,0.569,0.423,0.459,0.326,False,91.0
401,E,swedish,72439,12,0.342,0.32,0.945,0.284,0.29,0.111,0.014,0.913,False,110.0
402,T,afrobeat,231436,75,0.294,0.474,0.78,0.055,0.698,0.86,0.812,0.112,False,88.0
403,G,goth,180604,6,0.662,0.93,0.719,0.042,0.936,0.025,0.76,0.016,False,79.0
404,B,metal,83959,85,0.656,0.441,0.481,0.78,0.821,0.583,0.34,0.09,False,77.0
405,I,drum-and-bass,326797,89,0.146,0.747,0.335,0.645,0.239,0.264,0.814,0.028,False,130.0
406,S,electro,225391,79,0.408,0.076,0.246,0.825,0.353,0.649,0.32,0.687,False,137.0
407,x,goth,185509,65,0.691,0.589,0.667,0.539,0.908,0.481,0.645,0.862,False,132.0
408,N,rock,64542,3,0.991,0.68,0.975,0.229,0.796,0.816,0.798,0.872,False,103.0
409,Y,techno,185218,10,0.141,0.922,0.618,0.57,0.62,0.921,0.26,0.736,False,125.0
410,L,industrial,268796,3,0.993,0.977,0.233,0.229,0.756,0.176,0.87,0.649,False,113.0
411,V,anime,236741,35,0.574,0.286,0.377,0.619,0.252,0.169,0.107,0.007,False,102.0
412,Q,turkish,213536,1,0.207,0.881,0.144,0.203,0.876,0.375,0.295,0.492,False,104.0
413,R,sertanejo,206662,63,0.236,0.707,0.279,0.197,0.651,0.507,0.559,0.023,True,127.0
414,E,electronic,72293,9,0.833,0.433,0.296,0.907,0.242,0.952,0.961,0.405,False,104.0
415,A,garage,190138,0,0.216,0.467,0.621,0.122,0.871,0.318,0.945,0.182,False,127.0
416,u,piano,43061,37,0.757,0.446,0.705,0.629,0.868,0.535,0.386,0.684,False,91.0
417,B,gospel,78978,3,0.883,0.152,0.843,0.416,0.949,0.164,0.691,0.119,True,112.0
418,Y,happy,42911,66,0.406,0.481,0.535,0.737,0.665,0.676,0.015,0.241,False,85.0
419,J,tango,269767,87,0.748,0.823,0.636,0.711,0.538,0.926,0.492,0.178,False,120.0
420,r,new-age,259029,39,0.933,0.737,0.263,0.227,0.224,0.436,0.157,0.037,True,132.0
421,Z,death-metal,301461,34,0.524,0.954,0.217,0.44,0.69,0.438,0.131,0.662,False,138.0
422,g,r-n-b,193781,52,0.838,0.83,0.643,0.18,0.603,0.248,0.898,0.516,False,103.0
423,X,rock-n-roll,134529,55,0.005,0.369,0.366,0.141,0.323,0.331,0.416,0.93,False,89.0
424,y,techno,271323,77,0.748,0.171,0.337,0.898,0.381,0.896,0.43,0.105,False,114.0
425,i,romance,87350,26,0.848,0.483,0.452,0.21,0.24,0.204,0.626,0.221,False,123.0
426,Z,german,95006,38,0.54,0.936,0.364,0.054,0.19,0.877,0.654,0.773,False,116.0
427,z,pop-film,56353,70,0.345,0.795,0.3,0.832,0.305,0.172,0.186,0.46,False,90.0
428,H,samba,86823,79,0.258,0.876,0.592,0.235,0.12,0.626,0.686,0.99,False,140.0
429,J,study,319799,24,0.707,0.12,0.785,0.579,0.474,0.831,0.786,0.948,False,71.0
430,f,reggae,232146,0,0.712,0.436,0.588,0.755,0.229,0.869,0.171,0.631,False,99.0
431,Q,samba,113391,53,0.108,0.798,0.286,0.336,0.458,0.139,0.822,0.368,False,128.0
432,M,french,174920,26,0.153,0.699,0.469,0.788,0.073,0.455,0.715,0.027,False,73.0
433,f,bluegrass,169328,91,0.302,0.304,0.867,0.31,0.203,0.701,0.52,0.227,False,117.0
434,w,drum-and-bass,185661,50,0.922,0.873,0.1,0.306,0.566,0.524,0.67,0.824,False,128.0
435,n,pop,252372,86,0.122,0.397,0.201,0.332,0.5,0.896,0.96,0.653,False,121.0
436,J,sad,239726,67,0.349,0.095,0.19,0.934,0.413,0.019,0.963,0.984,False,94.0
437,F,sertanejo,40182,80,0.767,0.525,0.447,0.522,0.628,0.222,0.725,0.903,False,103.0
438,Q,honky-tonk,179887,5,0.187,0.367,0.234,0.867,0.662,0.583,0.999,0.834,False,127.0
439,E,country,252521,25,0.275,0.136,0.374,0.737,0.494,0.632,0.511,0.265,True,103.0
440,J,power-pop,316226,64,0.639,0.406,0.743,0.289,0.334,0.305,0.578,0.418,False,137.0
441,W,metalcore,98927,90,0.354,0.56,0.342,0.301,0.953,0.809,0.05,0.85,False,117.0
442,G,children,82795,66,0.606,0.388,0.265,0.538,0.703,0.179,0.553,0.338,False,123.0
443,e,progressive-house,228085,52,0.396,0.108,0.082,0.189,0.817,0.315,0.677,0.15,True,126.0
444,I,classical,178201,92,0.61,0.319,0.251,0.766,0.424,0.25,0.312,0.973,False,119.0
445,T,heavy-metal,127608,87,0.202,0.646,0.935,0.839,0.403,0.711,0.97,0.834,False,72.0
446,A,acoustic,41976,59,0.775,0.0,0.211,0.721,0.601,0.123,0.559,0.646,False,108.0
447,P,sertanejo,215643,34,0.491,0.283,0.164,0.835,0.289,0.934,0.39,0.307,False,107.0
448,T,country,269293,97,0.814,0.658,0.666,0.516,0.936,0.834,0.822,0.993,False,108.0
449,f,disco,77911,27,0.16,0.96,0.049,0.33,0.215,0.085,0.482,0.84,False,120.0
450,B,k-pop,283291,62,0.242,0.216,0.448,0.071,0.956,0.403,0.005,0.715,False,74.0
451,K,punk-rock,117918,75,0.63,0.166,0.264,0.889,0.679,0.334,0.526,0.183,False,130.0
452,n,country,289271,4,0.177,0.797,0.777,0.868,0.59,0.968,0.582,0.958,False,78.0
453,x,trip-hop,131183,37,0.278,0.671,0.111,0.9,0.797,0.005,0.546,0.294,False,103.0
454,s,bluegrass,90289,65,0.024,0.345,0.418,0.365,0.526,0.91,0.57,0.848,False,89.0
455,T,j-rock,45610,15,0.306,0.12,0.276,0.96,0.296,0.787,0.095,0.739,False,129.0
456,r,french,93289,85,0.972,0.492,0.942,0.388,0.033,0.734,0.914,0.555,False,74.0
457,V,psych-rock,163047,36,0.889,0.937,0.312,0.846,0.954,0.506,0.502,0.453,False,121.0
458,Z,ska,69994,13,0.837,0.846,0.397,0.102,0.792,0.92,0.05,0.432,True,86.0
459,v,j-rock,113236,26,0.525,0.944,0.199,0.827,0.958,0.267,0.14,0.809,False,112.0
460,F,edm,165077,87,0.813,0.221,0.663,0.581,0.578,0.385,0.968,0.082,False,76.0
461,c,pagode,307195,36,0.972,0.288,0.873,0.571,0.779,0.122,0.095,0.647,True,91.0
462,R,forro,279223,74,0.05,0.409,0.774,0.941,0.173,0.134,0.967,0.985,True,94.0
463,L,rock-n-roll,199948,20,0.476,0.773,0.054,0.552,0.38,1.0,0.054,0.541,False,104.0
464,i,drum-and-bass,130158,52,0.008,0.945,0.406,0.634,0.825,0.872,0.124,0.519,False,137.0
465,f,death-metal,167097,49,0.797,0.488,0.573,0.045,0.5,0.894,0.32,0.673,True,72.0
466,s,songwriter,168114,86,0.64,0.47,0.741,0.915,0.25,0.907,0.108,0.893,False,139.0
467,F,sad,228881,62,0.848,0.756,0.322,0.497,0.2,0.405,0.173,0.768,False,96.0
468,f,show-tunes,154363,66,0.234,0.019,0.829,0.078,0.981,0.607,0.214,0.923,False,91.0
469,T,house,327036,56,0.768,0.91,0.341,0.271,0.078,0.917,0.019,0.124,False,77.0
470,t,happy,315443,12,0.155,0.028,0.336,0.906,0.71,0.302,0.477,0.133,False,94.0
471,g,black-metal,253660,26,0.722,0.21,0.745,0.973,0.234,0.155,0.812,0.319,False,89.0
472,j,samba,130345,98,0.634,0.065,0.409,0.841,0.045,0.945,0.542,0.961,False,120.0
473,l,indie,271400,11,0.804,0.391,0.184,0.366,0.026,0.617,0.515,0.868,False,104.0
474,f,alternative,166032,39,0.791,0.382,0.198,0.833,0.986,0.285,0.46,0.94,True,132.0
475,X,idm,262041,95,0.612,0.645,0.936,0.526,0.181,0.967,0.759,0.444,False,70.0
476,r,malay,60712,53,0.325,0.036,0.212,0.225,0.629,0.65,0.789,0.202,False,115.0
477,H,trance,130914,22,0.535,0.479,0.521,0.912,0.412,0.629,0.142,0.122,False,101.0
478,l,hardcore,208337,77,0.937,0.419,0.266,0.385,0.539,0.45,0.797,0.805,False,111.0
479,q,happy,307806,88,0.206,0.064,0.494,0.139,0.539,0.812,0.642,0.058,False,114.0
480,E,reggae,268494,75,0.05,0.885,0.898,0.002,0.047,0.518,0.078,0.914,True,132.0
481,d,acoustic,308186,60,0.287,0.588,0.219,0.468,0.442,0.741,0.575,0.746,False,127.0
482,w,industrial,149482,47,0.502,0.023,0.292,0.739,0.961,0.844,0.571,0.81,False,78.0
483,N,psych-rock,293004,48,0.244,0.372,0.381,0.122,0.336,0.405,0.393,0.2,False,81.0
484,Q,happy,212303,71,0.115,0.867,0.011,0.446,0.206,0.822,0.854,0.833,False,83.0
485,N,industrial,164170,3,0.741,0.041,0.007,0.287,0.563,0.36,0.674,0.244,True,95.0
486,I,happy,306450,83,0.444,0.777,0.611,0.058,0.782,0.32,0.323,0.631,False,94.0
487,T,chill,41863,36,0.104,0.384,0.599,0.336,0.788,0.764,0.55,0.232,False,103.0
488,a,blues,142649,76,0.835,0.26,0.037,0.147,0.966,0.281,0.572,0.455,False,81.0
489,N,acoustic,106335,25,0.283,0.494,0.139,0.035,0.567,0.758,0.122,0.556,False,88.0
490,G,breakbeat,140687,37,0.384,0.28,0.967,0.896,0.123,0.179,0.094,0.217,False,122.0
491,p,forro,256232,44,0.891,0.538,0.343,0.374,0.411,0.387,0.993,0.186,True,91.0
492,n,death-metal,231078,40,0.928,0.733,0.625,0.993,0.573,0.747,0.744,0.166,True,130.0
493,Y,singer-songwriter,134863,26,0.545,0.162,0.808,0.99,0.968,0.393,0.617,0.712,True,140.0
494,U,deep-house,181333,16,0.638,0.271,0.826,0.403,0.657,0.449,0.528,0.713,False,112.0
495,J,mandopop,175380,18,0.283,0.425,0.223,0.203,0.979,0.095,0.149,0.651,False,99.0
496,X,folk,176296,1,0.897,0.926,0.503,0.268,0.175,0.535,0.463,0.159,False,120.0
497,p,show-tunes,61470,9,0.776,0.296,0.457,0.068,0.668,0.701,0.689,0.838,False,117.0
498,m,death-metal,71164,75,0.916,0.085,0.58,0.238,0.617,0.179,0.476,0.173,False,99.0
499,E,black-metal,327132,57,0.814,0.584,0.37,0.609,0.293,0.602,0.605,0.589,False,73.0
500,t,sertanejo,156431,25,0.09,0.441,0.644,0.868,0.19,0.924,0.319,0.346,False,89.0
501,t,groove,45797,36,0.631,0.282,0.443,0.968,0.281,0.683,0.422,0.464,True,77.0
502,I,new-age,136991,26,0.803,0.005,0.172,0.409,0.321,0.497,0.606,0.032,False,116.0
503,B,trip-hop,255400,10,0.952,0.057,0.196,0.568,0.554,0.527,0.813,0.002,False,123.0
504,Y,bluegrass,187270,79,0.227,0.72,0.475,0.357,0.515,0.195,0.916,0.059,True,85.0
505,v,rockabilly,155018,30,0.608,0.081,0.443,0.834,0.188,0.572,0.71,0.63,False,136.0
506,M,opera,276661,41,0.234,0.566,0.917,0.743,0.183,0.818,0.991,0.536,False,139.0
507,S,indie-pop,261518,34,0.158,0.639,0.97,0.358,0.766,0.701,0.143,0.845,False,117.0
508,l,piano,221598,87,0.364,0.975,0.77,0.906,0.113,0.455,0.734,0.453,True,115.0
509,y,german,151737,91,0.403,0.018,0.656,0.552,0.753,0.664,0.384,0.378,True,83.0
510,v,show-tunes,222496,90,0.207,0.481,0.674,0.11,0.662,0.678,0.487,0.702,False,95.0
511,y,songwriter,182052,57,0.53,0.355,0.39,0.862,0.986,0.303,0.016,0.567,False,77.0
512,a,pop-film,241724,35,0.202,0.235,0.762,0.206,0.92,0.321,0.539,0.929,False,89.0
513,v,folk,57826,69,0.685,0.055,0.391,0.846,0.78,0.948,0.085,0.497,False,127.0
514,t,guitar,148012,36,0.665,0.644,0.449,0.724,0.493,0.995,0.569,0.422,False,123.0
515,I,club,113361,42,0.115,0.303,0.559,0.144,0.343,0.567,0.637,0.518,False,125.0
516,u,metal,219539,89,0.543,0.361,0.725,0.877,0.672,0.545,0.647,0.185,False,99.0
517,W,house,171571,84,0.117,0.523,0.016,0.5,0.728,0.67,0.896,0.534,False,115.0
518,Z,emo,245030,13,0.679,0.249,0.285,0.92,0.462,0.088,0.504,0.526,False,105.0
519,v,party,105717,63,0.406,0.991,0.401,0.285,0.121,0.383,0.092,0.036,False,97.0
520,o,garage,258651,88,0.125,0.093,0.429,0.901,0.132,0.526,0.387,0.796,False,136.0
521,h,afrobeat,246735,49,0.408,0.667,0.301,0.477,0.163,0.768,0.916,0.66,False,78.0
522,t,synth-pop,279944,29,0.968,0.729,0.422,0.127,0.765,0.743,0.599,0.326,False,99.0
523,R,latino,139512,33,0.232,0.532,0.767,0.532,0.987,0.802,0.474,0.405,False,102.0
524,m,breakbeat,264230,99,0.571,0.107,0.883,0.797,0.039,0.328,0.165,0.795,True,86.0
525,l,french,160979,29,0.531,0.66,0.826,0.157,0.604,0.992,0.333,0.128,False,85.0
526,Y,honky-tonk,54251,20,0.196,0.788,0.593,0.208,0.927,0.76,0.089,0.909,False,96.0
527,Z,ska,73276,79,0.043,0.987,0.491,0.816,0.654,0.64,0.583,0.935,False,130.0
528,J,anime,263005,18,0.507,0.108,0.751,0.721,0.708,0.915,0.177,0.313,False,101.0
529,V,progressive-house,304662,1,0.481,0.062,0.585,0.53,0.801,0.851,0.944,0.852,False,111.0
530,V,trance,126494,14,0.658,0.92,0.014,0.761,0.396,0.068,0.307,0.266,False,127.0
531,K,deep-house,303775,80,0.989,0.538,0.912,0.767,0.87,0.32,0.319,0.719,False,99.0
532,h,tango,134943,33,0.95,0.672,0.235,0.847,0.511,0.136,0.979,0.176,False,100.0
533,o,acoustic,220005,50,0.584,0.78,0.899,0.853,0.198,0.699,0.024,0.41,False,89.0
534,a,electronic,146679,68,0.739,0.071,0.003,0.003,0.231,0.996,0.448,0.04,False,84.0
535,y,j-pop,212751,10,0.392,0.109,0.772,0.7,0.172,0.023,0.045,0.087,True,118.0
536,b,psych-rock,37385,56,0.245,0.654,0.117,0.376,0.026,0.163,0.17,0.818,True,135.0
537,v,opera,105549,18,0.201,0.064,0.938,0.285,0.619,0.186,0.28,0.467,True,96.0
538,j,synth-pop,214638,48,0.911,0.393,0.759,0.523,0.514,0.817,0.194,0.71,False,83.0
539,K,j-idol,86596,39,0.101,0.144,0.204,0.262,0.672,0.488,0.97,0.215,False,72.0
540,O,turkish,234106,23,0.262,0.159,0.827,0.832,0.707,0.74,0.181,0.934,False,106.0
541,r,groove,302803,50,0.135,0.636,0.463,0.819,0.758,0.871,0.002,0.934,False,134.0
542,U,sleep,105224,64,0.837,0.901,0.222,0.81,0.507,0.149,0.553,0.983,False,111.0
543,w,party,137234,41,0.728,0.627,0.375,0.578,0.714,0.537,0.364,0.193,False,128.0
544,q,iranian,262040,16,0.93,0.058,0.118,0.376,0.305,0.468,0.562,0.358,True,74.0
